Date,Adj Close,Close,High,Low,Open,Volume
2020-05-14,194.4048004,201.3000031,201.7700043,194.0299988,195.5,20025900
2020-05-15,196.7032623,203.6799927,204.4900055,200.1000061,200.6999969,17209500
2020-05-18,207.9059448,215.2799988,215.4700012,210.3699951,212.5,23556600
2020-05-19,209.7601624,217.1999969,220.5899963,215.1900024,216.7299957,21438100
2020-05-20,209.3641968,216.7899933,221.1569977,210.5800018,220.0,38324100
2020-05-21,204.892807,212.1600037,214.5800018,209.5299988,211.2899933,29850700
2020-05-22,192.8595886,199.6999969,204.8800049,198.9900055,203.2299957,51979300
2020-05-26,194.8104095,201.7200012,206.8000031,201.0,205.9400024,28683200
2020-05-27,194.2889099,201.1799927,202.9900055,196.75,202.9900055,23605400
2020-05-28,192.6567993,199.4900055,202.3699951,197.6199951,199.0,18763200
2020-05-29,200.2861938,207.3899994,207.8800049,196.6999969,200.0,43179500
2020-06-01,199.494278,206.5700073,207.1999969,203.9400024,205.8999939,16169700
2020-06-02,206.9884644,214.3300018,214.5700073,207.1699982,207.2100067,22485800
2020-06-03,211.1218719,218.6100006,218.9700012,213.75,215.6000061,19999500
2020-06-04,210.5713806,218.0399933,220.0,216.3200073,217.2799988,14962400
2020-06-05,212.0296783,219.5500031,220.5899963,218.6999969,220.0,11983200
2020-06-08,211.4985199,219.0,220.3999939,215.3300018,219.6000061,12731200
2020-06-09,213.1596069,220.7200012,220.7200012,216.1999969,216.3099976,14140100
2020-06-10,216.0182037,223.6799927,225.0,220.6000061,222.0,13372400
2020-06-11,207.8673096,215.2400055,219.9499969,213.5599976,218.0,15560300
2020-06-12,210.1850891,217.6399994,219.5,213.8800049,218.5,12716500
2020-06-15,209.5959778,217.0299988,217.7200012,212.75,214.1100006,17419900
2020-06-16,214.9945068,222.6199951,224.8399963,220.1000061,221.0,17212400
2020-06-17,216.5686798,224.25,225.0,222.5,224.3999939,12486700
2020-06-18,215.8829956,223.5399933,226.0299988,222.9199982,223.7400055,10358800
2020-06-19,213.0823364,220.6399994,226.5,220.0899963,226.3800049,19545200
2020-06-22,213.8259583,221.4100037,222.0800018,219.4450073,220.9199982,13303600
2020-06-23,220.9145355,228.75,230.2250061,224.5299988,225.1199951,18263400
2020-06-24,218.4712067,226.2200012,231.0299988,224.2519989,228.3000031,12159500
2020-06-25,214.5502777,222.1600037,224.6900024,220.8699951,224.5899963,14953100
2020-06-26,208.3212128,215.7100067,222.2599945,213.5,222.2100067,19340600
2020-06-29,207.6548462,215.0200043,216.5,211.8200073,215.0299988,12333000
2020-06-30,208.311554,215.6999969,216.4299927,212.8899994,215.7400055,12933800
2020-07-01,208.5529785,215.9499969,216.5500031,214.7400055,215.8099976,11788100
2020-07-02,215.9409485,223.6000061,225.0249939,220.0599976,221.8500061,18128700
2020-07-06,231.7791901,240.0,240.4799957,232.8200073,233.3099976,33702900
2020-07-07,228.4087372,236.5099945,241.3000031,236.1300049,241.0099945,16491600
2020-07-08,248.8535919,257.6799927,258.4899902,244.0200043,244.8600006,39922700
2020-07-09,252.6199799,261.5799866,268.0,255.9100037,265.5499878,36803900
2020-07-10,252.0695343,261.0100098,261.8999939,255.7100067,260.2099915,20335000
2020-07-13,243.0494537,251.6699982,265.6600037,250.6799927,261.4500122,21568700
2020-07-14,240.0652924,248.5800018,249.75,241.2299957,246.5700073,19782600
2020-07-15,240.6737213,249.2100067,252.5,246.5399933,251.4799957,12614700
2020-07-16,234.1935425,242.5,245.0500031,240.7400055,241.7700043,18032100
2020-07-17,238.6746216,247.1399994,247.9299927,244.4799957,246.5500031,18742400
2020-07-20,246.0818939,254.8099976,257.6700134,252.4299927,256.4500122,19015000
2020-07-21,249.06604,257.8999939,261.9200134,256.519989,261.2099915,17120700
2020-07-22,243.0784149,251.6999969,256.269989,249.6000061,255.7599945,19682200
2020-07-23,243.2522583,251.8800049,257.6600037,248.6900024,252.1000061,25712000
2020-07-24,240.4709015,249.0,249.4799957,241.8899994,244.9600067,17221500
2020-07-27,242.2671967,250.8600006,252.8699951,245.8099976,247.1100006,18966900
2020-07-28,240.5192108,249.0500031,251.6499939,248.5299988,251.1499939,9878700
2020-07-29,243.8027344,252.4499969,254.3000031,250.1000061,250.3399963,11493600
2020-07-30,244.0828094,252.7400055,253.8600006,249.6199951,251.6999969,7032900
2020-07-31,242.4217224,251.0200043,254.3999939,248.1000061,254.1999969,12304100
2020-08-03,249.1046906,257.9400024,260.6499939,254.0,254.0200043,11530300
2020-08-04,253.2187805,262.2000122,262.5599976,258.8200073,260.0799866,10994500
2020-08-05,255.8359528,264.9100037,265.9760132,261.7550049,263.7399902,10673800
2020-08-06,256.5795593,265.6799927,265.7000122,259.2000122,263.4200134,10359500
2020-08-07,243.4647217,252.1000061,257.7600098,247.5700073,257.4100037,22529600
2020-08-10,239.6307068,248.1300049,251.75,246.1000061,249.3399963,13621700
2020-08-11,239.9107666,248.4199982,252.8800049,247.8300018,251.2899933,10681800
2020-08-12,246.4488831,255.1900024,256.0799866,248.6799927,249.25,11112300
2020-08-13,245.0292358,253.7200012,256.9700012,252.8800049,256.3900146,8794500
2020-08-14,245.2706757,253.9700012,255.7700043,251.6399994,255.4900055,7876400
2020-08-17,248.1582336,256.9599915,257.375,250.0850067,253.0,9760000
2020-08-18,250.3215332,259.2000122,261.4200134,256.0599976,258.7099915,13267800
2020-08-19,251.6638947,260.5899963,261.2900085,257.3800049,260.8900146,14096500
2020-08-20,249.1336517,257.9700012,258.8800049,254.1799927,256.8900146,21460800
2020-08-21,256.6954346,265.7999878,267.4299927,258.3099976,259.0299988,25648200
2020-08-24,266.5653687,276.019989,276.9700012,271.6199951,273.2399902,22475800
2020-08-25,276.2035217,286.0,289.1199951,276.0400085,278.0599976,27535500
2020-08-26,281.9593811,291.9599915,292.480011,284.1000061,289.2600098,19530300
2020-08-27,274.4362488,284.1700134,290.25,282.1000061,290.1700134,14805800
2020-08-28,279.100769,289.0,289.5,283.5700073,285.0899963,9681500
2020-08-31,277.1982422,287.0299988,289.1900024,283.6099854,288.6199951,13253800
2020-09-01,287.7924805,298.0,298.0,288.8699951,289.2000122,13797100
2020-09-02,285.9285889,296.0700073,299.0,289.7900085,299.0,12638600
2020-09-03,272.8233948,282.5,290.7330017,278.1600037,289.0,16766200
2020-09-04,271.7514648,281.3900146,283.7799988,267.3900146,279.6000061,15885800
2020-09-08,260.7709045,270.019989,273.9700012,266.5899963,270.230011,12734000
2020-09-09,263.7936707,273.1499939,275.6400146,270.8800049,274.4500122,9465700
2020-09-10,258.385498,267.5499878,277.1000061,267.3999939,274.8999939,10676800
2020-09-11,262.306427,271.6099854,274.5299988,268.1199951,272.6300049,9412800
2020-09-14,264.7111511,274.1000061,276.2900085,271.7600098,275.3599854,7883300
2020-09-15,268.4389343,277.9599915,279.1000061,274.7999878,278.0,8291400
2020-09-16,268.6127625,278.1400146,283.605011,278.0,281.0299988,9583500
2020-09-17,266.2756653,275.7200012,275.8999939,272.3210144,273.1099854,8016900
2020-09-18,263.0790405,272.4100037,277.269989,270.5499878,275.980011,11753500
2020-09-21,264.4407349,273.8200073,274.2200012,266.3999939,269.1000061,9076400
2020-09-22,265.8603821,275.2900085,276.3200073,270.0499878,276.019989,9673300
2020-09-23,263.6005554,272.9500122,277.8299866,271.5,275.3999939,7353200
2020-09-24,260.4908447,269.730011,271.25,267.3340149,267.9299927,9562100
2020-09-25,261.8042603,271.0899963,271.8099976,264.5599976,267.5700073,11466600
2020-09-28,266.5557251,276.0100098,278.8399963,274.1990051,275.5299988,8761700
2020-09-29,267.4441833,276.9299927,279.2999878,274.8999939,275.4299927,7673300
2020-09-30,283.9102173,293.980011,295.0,283.7099915,284.0100098,24777700
2020-10-01,280.1148071,290.0499878,295.5899963,288.25,295.2600098,16304000
2020-10-02,278.2992249,288.1700134,291.9790039,286.5100098,286.6199951,11482800
2020-10-05,278.395752,288.269989,290.0,284.8800049,289.0599976,17876400
2020-10-06,282.3746643,292.3900146,296.8399963,286.9100037,287.4100037,15860400
2020-10-07,286.3438721,296.5,299.5100098,292.8699951,297.9899902,16669300
2020-10-08,290.2454834,300.5400085,302.2999878,295.4410095,298.1099854,15105800
2020-10-09,289.4728699,299.7399902,302.6099854,297.7399902,298.5499878,11442200
2020-10-12,295.8468018,306.3399963,309.6400146,301.2850037,303.9500122,14780100
2020-10-13,298.2032471,308.7799988,310.0100098,303.0299988,306.3599854,10898500
2020-10-14,290.728363,301.0400085,309.9599915,300.7999878,309.0,15157800
2020-10-15,289.2024841,299.4599915,299.8630066,292.6099854,293.7999878,9709900
2020-10-16,296.7835999,307.3099976,310.0,302.9500122,303.9899902,12338000
2020-10-19,294.8327942,305.2900085,313.8099976,303.4100037,309.8900146,14107300
2020-10-20,299.1979675,309.8099976,311.7999878,307.0599976,307.6000061,8806100
2020-10-21,297.42099,307.9700012,314.0,307.7000122,311.75,11139700
2020-10-22,295.7888489,306.2799988,311.8500061,304.2099915,311.4599915,8008400
2020-10-23,299.3041992,309.9200134,310.3299866,304.0599976,307.269989,6231400
2020-10-26,296.3586731,306.8699951,315.4599915,303.2000122,309.9200134,9350100
2020-10-27,306.276886,317.1400146,319.3200073,305.6099854,307.75,13175900
2020-10-28,297.3920288,307.9400024,313.5,306.0,313.5,13644500
2020-10-29,301.8537598,312.5599976,315.5799866,308.9100037,309.4400024,11174500
2020-10-30,294.2533569,304.6900024,310.8299866,300.1900024,308.5499878,14918500
2020-11-02,300.1926575,310.8399963,311.4400024,305.3900146,310.9500122,11857600
2020-11-03,275.788269,285.5700073,294.2799988,280.7799988,286.2000122,58132500
2020-11-04,285.5809326,295.7099915,299.1700134,285.2999878,287.7900085,28791200
2020-11-05,277.8935852,287.75,291.25,279.6000061,289.0899963,50065200
2020-11-06,289.6757202,299.9500122,300.8900146,289.7860107,291.4899902,25259600
2020-11-09,280.5783691,290.5299988,304.0,290.5,303.769989,22559900
2020-11-10,257.4100952,266.5400085,280.0,264.3299866,279.9700012,61064000
2020-11-11,256.5505676,265.6499939,271.9200134,261.2049866,261.9200134,41699000
2020-11-12,255.2565002,264.3099976,271.2000122,263.0400085,271.0400085,27119100
2020-11-13,251.9053497,260.8399963,265.4400024,257.1700134,264.7200012,33942800
2020-11-16,249.4620056,258.3099976,262.5700073,257.0299988,260.4200134,20864200
2020-11-17,248.0037231,256.7999878,260.2799988,256.5400085,260.2799988,19739500
2020-11-18,247.0669556,255.8300018,258.3099976,252.5500031,257.7600098,28307100
2020-11-19,250.987915,259.8900146,261.3999939,253.5599976,255.0,20752800
2020-11-20,261.4662476,270.7399902,272.3699951,261.8999939,263.9700012,34178400
2020-11-23,260.8578186,270.1099854,275.730011,266.4110107,274.75,25317100
2020-11-24,270.3703918,279.9599915,280.6099854,272.7999878,276.2349854,20660500
2020-11-25,268.2071533,277.7200012,279.3299866,274.0499878,275.7000122,15229300
2020-11-27,267.0096436,276.480011,278.9200134,275.6659851,278.7999878,9583200
2020-11-30,254.339035,263.3599854,268.9700012,262.519989,268.9700012,30476100
2020-12-01,254.9667816,264.0100098,265.6700134,261.5700073,265.4700012,14573100
2020-12-02,252.3689117,261.3200073,263.1000061,260.1099854,262.0,13919700
2020-12-03,257.7674561,266.9100037,268.6000061,263.1400146,263.7799988,15520500
2020-12-04,258.0957947,267.25,271.2999878,266.269989,271.019989,15527600
2020-12-07,254.9570923,264.0,265.9700012,262.6000061,265.7000122,11388700
2020-12-08,256.9755249,266.0899963,268.3999939,263.8699951,265.2000122,9447700
2020-12-09,254.7639465,263.7999878,267.9100037,263.1000061,267.5599976,9060700
2020-12-10,255.7973022,264.8699951,266.0899963,261.2000122,261.9899902,10290300
2020-12-11,255.4786377,264.5400085,265.3200073,262.5,264.2900085,7771300
2020-12-14,247.2601013,256.0299988,260.855011,256.0299988,260.3200073,18369900
2020-12-15,246.3716278,255.1100006,255.6799927,252.3000031,255.3399963,16595600
2020-12-16,252.9193878,261.8900146,263.1799927,257.0400085,257.7399902,15804800
2020-12-17,255.3723602,264.4299927,264.8500061,260.2000122,264.7000122,14306600
2020-12-18,251.0941315,260.0,264.8999939,259.2000122,263.8999939,15981800
2020-12-21,251.5093842,260.4299927,260.4599915,254.5,255.1699982,10901800
2020-12-22,247.0669556,255.8300018,258.3399963,255.4100037,257.8699951,11468400
2020-12-23,247.4049683,256.1799927,257.3500061,252.5299988,255.5,10729200
2020-12-24,214.395752,222.0,229.8999939,211.2299957,228.2350006,141830000
2020-12-28,214.7434235,222.3600006,224.9900055,215.3200073,216.8800049,73512100
2020-12-29,228.1672974,236.2599945,239.1900024,229.6000061,231.7599945,69715900
2020-12-30,230.2243347,238.3899994,243.3899994,234.6450043,243.3480072,44812300
2020-12-31,224.758194,232.7299957,238.9199982,231.0269928,237.4600067,23451800
2021-01-04,220.0453796,227.8500061,230.3800049,225.0399933,226.5,24897900
2021-01-05,232.1654816,240.3999939,240.7599945,228.1199951,229.0500031,35823800
2021-01-06,219.8135834,227.6100006,238.3000031,225.8600006,234.9499969,37146100
2021-01-07,219.1278992,226.8999939,229.9499969,220.0899963,229.3099976,49361800
2021-01-08,228.0997009,236.1900024,238.6000061,226.6829987,227.8800049,34884900
2021-01-11,219.5818024,227.3699951,230.8249969,225.8600006,229.8999939,23036900
2021-01-12,217.8724518,225.6000061,229.75,225.1399994,228.3849945,18969900
2021-01-13,227.2401733,235.3000031,240.4900055,226.2899933,229.9400024,38805100
2021-01-14,234.6571045,242.9799957,245.6999969,241.4700012,245.3099976,31381600
2021-01-15,235.1206818,243.4600067,246.9900055,242.1499939,246.25,21561600
2021-01-19,243.0301208,251.6499939,252.8800049,246.9900055,250.0,23681900
2021-01-20,256.3960571,265.4899902,269.0,262.7000122,267.5,44640800
2021-01-21,251.0941315,260.0,264.6000061,257.8999939,264.1300049,20709900
2021-01-22,249.7613831,258.6199951,260.3299866,255.5,256.7999878,13518200
2021-01-25,252.4268494,261.3800049,265.2000122,257.8500061,263.6199951,19478600
2021-01-26,256.8113708,265.9200134,266.0,261.1199951,263.7999878,14681200
2021-01-27,251.335556,260.25,265.9200134,259.9500122,265.1300049,16050400
2021-01-28,251.8281097,260.7600098,261.5700073,257.3299866,259.1700134,10244900
2021-01-29,245.1354675,253.8300018,258.8999939,252.3000031,256.0299988,14693000
2021-02-01,255.6234589,264.6900024,265.0,255.1950073,258.7999878,15289300
2021-02-02,245.7825165,254.5,265.0,254.0399933,264.5700073,30534300
2021-02-03,254.4066162,263.4299927,268.2799988,261.25,264.7000122,29179700
2021-02-04,257.8157043,266.9599915,269.9899902,265.5580139,269.5799866,16763000
2021-02-05,256.5699158,265.6700134,266.4500122,263.2099915,264.6099854,11018700
2021-02-08,253.5953979,262.5899963,265.0,261.8200073,264.980011,10721100
2021-02-09,257.3618164,266.4899902,267.2000122,262.5400085,263.0,12432800
2021-02-10,258.6173096,267.7900085,270.3999939,264.6000061,268.7000122,13090800
2021-02-11,259.7182312,268.9299927,274.2600098,267.2000122,268.75,15295800
2021-02-12,258.6752319,267.8500061,270.25,265.6799927,269.0899963,9355100
2021-02-16,261.4276123,270.7000122,274.2900085,270.3999939,271.0,16708700
2021-02-17,261.5531616,270.8299866,272.3160095,267.8099976,270.8900146,13262400
2021-02-18,255.4496613,264.5100098,266.1799927,262.3299866,265.230011,15382300
2021-02-19,254.5611572,263.5899963,269.3900146,262.8500061,266.0499878,14718400
2021-02-22,245.2996521,254.0,259.4599915,254.0,257.9899902,14403500
2021-02-23,244.092453,252.75,254.8999939,241.6199951,247.3099976,15980300
2021-02-24,241.7649994,250.3399963,252.0,248.1000061,252.0,12831700
2021-02-25,231.9530182,240.1799927,250.3399963,240.0700073,250.0,17967300
2021-02-26,229.6159058,237.7599945,244.8999939,237.6499939,244.6300049,17470700
2021-03-01,233.4113159,241.6900024,242.7899933,239.2599945,241.0500031,14043300
2021-03-02,226.3903198,234.4199982,241.1999969,234.2700043,238.7899933,14644200
2021-03-03,228.1769562,236.2700043,239.6089935,234.451004,237.5,13571700
2021-03-04,222.604599,230.5,236.3699951,228.3600006,235.0,22964800
2021-03-05,225.878479,233.8899994,236.4299927,228.3399963,235.4199982,15988400
2021-03-08,218.9251099,226.6900024,230.8099976,226.5299988,229.0200043,17138400
2021-03-09,229.9829102,238.1399994,238.7400055,233.0749969,233.3800049,15291300
2021-03-10,226.2744446,234.3000031,241.3249969,233.6399994,241.0,10491200
2021-03-11,232.5517883,240.8000031,241.7200012,235.0,237.1999969,15162500
2021-03-12,223.9276581,231.8699951,235.4499969,229.7059937,233.6950073,17778400
2021-03-15,222.3921204,230.2799988,230.4499969,226.2599945,228.4100037,14499700
2021-03-16,219.1568756,226.9299927,229.8500061,225.5299988,228.0700073,19336600
2021-03-17,225.3473053,233.3399963,235.6300049,225.8099976,226.5,16949500
2021-03-18,228.3314667,236.4299927,239.5,235.5599976,238.5599976,14822300
2021-03-19,231.5763702,239.7899933,241.6000061,236.8840027,239.6600037,15959700
2021-03-22,228.9978333,237.1199951,238.5299988,235.0,235.8549957,12063200
2021-03-23,229.5289917,237.6699982,241.1199951,235.5,237.3000031,12295600
2021-03-24,221.725769,229.5899963,237.3000031,229.2400055,236.8300018,15949900
2021-03-25,215.091095,222.7200012,229.2400055,222.5,225.0,24819800
2021-03-26,219.4755707,227.2599945,229.2389984,220.4199982,222.0,22030800
2021-03-29,223.9180145,231.8600006,232.3800049,225.1000061,225.4900055,18029100
2021-03-30,221.3974152,229.25,230.4499969,226.6399994,229.2700043,14828700
2021-03-31,218.9637299,226.7299957,231.5200043,226.4700012,229.8899994,16825400
2021-04-01,216.6749115,224.3600006,231.25,223.5,230.6799927,23497500
2021-04-05,217.5827179,225.3000031,226.5700073,222.5200043,226.5299988,14962100
2021-04-06,222.6722107,230.5700073,232.0,225.7400055,226.0299988,18100400
2021-04-07,217.6986084,225.4199982,228.1900024,224.8000031,226.1100006,18034900
2021-04-08,220.4220276,228.2400055,229.4199982,226.6199951,228.5,12211300
2021-04-09,215.6608734,223.3099976,225.0700073,221.3200073,224.8500061,19763000
2021-04-12,235.651825,244.0099945,244.9100037,236.6499939,237.8899994,57500300
2021-04-13,233.6044464,241.8899994,245.6900024,239.6900024,243.6600037,20793000
2021-04-14,231.035553,239.2299957,245.0899963,238.6499939,244.3699951,12405200
2021-04-15,230.9003601,239.0899963,240.9499969,238.1269989,240.0,11288900
2021-04-16,230.5140533,238.6900024,241.8899994,237.8200073,241.8899994,14418800
2021-04-19,226.7379913,234.7799988,238.4199982,232.8099976,237.4400024,11216000
2021-04-20,222.0058441,229.8800049,234.6300049,228.4299927,232.8699951,12093900
2021-04-21,221.5809021,229.4400024,229.4900055,226.0700073,229.3300018,14315900
2021-04-22,221.4940033,229.3500061,234.0,227.8200073,228.7649994,11986200
2021-04-23,224.1304779,232.0800018,233.0,230.5099945,230.6499939,8967000
2021-04-26,224.729248,232.6999969,233.4900055,230.8200073,231.5,7792900
2021-04-27,227.8389282,235.9199982,236.9299927,232.0800018,233.4400024,11646300
2021-04-28,228.6115417,236.7200012,239.2200012,236.3300018,237.5700073,9187700
2021-04-29,226.1585388,234.1799927,238.0500031,232.6000061,237.7899933,9552800
2021-04-30,223.0391846,230.9499969,233.8500061,230.5099945,231.7700043,9326400
2021-05-03,222.8074036,230.7100067,236.1699982,230.4049988,231.2700043,13620900
2021-05-04,220.0936432,227.8999939,231.4799957,225.4499969,230.25,13260500
2021-05-05,219.0120239,226.7799988,229.3000031,226.7299957,228.0,10013800
2021-05-06,218.6643524,226.4199982,228.4400024,222.8800049,227.1100006,12247700
2021-05-07,217.5923767,225.3099976,228.7899933,225.0500031,227.8999939,10550000
2021-05-10,212.0103455,219.5299988,222.8699951,218.5599976,222.8699951,17266700
2021-05-11,213.7969971,221.3800049,221.3899994,213.0,213.7100067,13887700
2021-05-12,212.3676758,219.8999939,225.2899933,219.0,224.7400055,20366900
2021-05-13,199.0210571,206.0800018,215.5,204.3899994,213.1499939,51693900
2021-05-14,202.3335571,209.5099945,210.9400024,206.0200043,209.923996,31626800
2021-05-17,203.8208313,211.0500031,213.1499939,209.4400024,210.6150055,20529800
2021-05-18,206.3993683,213.7200012,215.1699982,211.4199982,212.5,19519400
2021-05-19,205.2597656,212.5399933,212.9100037,210.1199951,211.1000061,17030400
2021-05-20,209.5573578,216.9900055,217.6300049,212.6300049,212.9949951,19123400
2021-05-21,203.8304749,211.0599976,215.8899994,209.8699951,215.2299957,22825500
2021-05-24,203.23172,210.4400024,212.0099945,208.6999969,210.0299988,15884200
2021-05-25,203.8980865,211.1300049,214.0500031,211.0099945,212.8300018,14116100
2021-05-26,204.5258179,211.7799988,213.75,211.5399933,212.3000031,9405800
2021-05-27,205.4529419,212.7400055,215.4600067,212.5299988,214.1699982,18680200
2021-05-28,206.6311493,213.9600067,214.5299988,212.0599976,212.7599945,10401500
2021-06-01,211.9620667,219.4799957,223.1300049,218.2400055,223.0200043,23052800
2021-06-02,212.0682983,219.5899963,219.9400024,217.4600067,219.4299927,13126400
2021-06-03,209.6056519,217.0399933,218.6999969,216.3049927,218.0,12448100
2021-06-04,211.5178223,219.0200043,219.0800018,217.1399994,218.2799988,8999100
2021-06-07,209.4704285,216.8999939,218.3999939,215.6900024,218.0,9928600
2021-06-08,208.4274445,215.8200073,218.2299957,214.7400055,217.2899933,9443000
2021-06-09,206.0130768,213.3200073,216.5700073,213.3099976,215.2100067,10233600
2021-06-10,205.771637,213.0700073,214.8000031,212.2100067,213.5,10735900
2021-06-11,204.3906097,211.6399994,213.4600067,211.0,213.4499969,12276600
2021-06-14,206.6118317,213.9400024,215.1649933,212.2440033,212.25,10773100
2021-06-15,202.8647308,210.0599976,214.4900055,209.6399994,214.1699982,12167000
2021-06-16,202.1501007,209.3200073,211.6199951,208.2259979,209.75,10917800
2021-06-17,204.3519897,211.6000061,212.4900055,209.7700043,209.8999939,11233700
2021-06-18,205.0280151,212.3000031,213.8399963,210.5899963,212.0099945,13724600
2021-06-21,203.8304749,211.0599976,211.7799988,208.9900055,210.5500031,9273800
2021-06-22,204.0815887,211.3200073,211.6600037,209.8600006,210.4199982,11092100
2021-06-23,207.5003204,214.8600006,216.3300018,213.1300049,214.1900024,13785800
2021-06-24,210.8997498,218.3800049,219.5800018,215.5599976,216.9900055,13488200
2021-06-25,220.673111,228.5,230.25,221.1000061,221.7100067,27383900
2021-06-28,220.7600098,228.5899963,230.8899994,226.7200012,229.5,13564900
2021-06-29,221.5809021,229.4400024,229.6399994,225.602005,226.6999969,10273800
2021-06-30,219.0120239,226.7799988,227.9799957,225.6799927,226.9900055,9348600
2021-07-01,214.2702026,221.8699951,228.8500061,221.5500031,228.0700073,13316400
2021-07-02,210.2913208,217.75,219.5,216.4600067,219.1600037,12989200
2021-07-06,204.3519897,211.6000061,215.3999939,209.3730011,215.3200073,23719900
2021-07-07,200.8752899,208.0,212.0500031,207.8200073,211.6100006,18340400
2021-07-08,193.0044708,199.8500061,202.2799988,198.2599945,201.7100067,33992500
2021-07-09,198.8858643,205.9400024,207.2680054,201.5,202.0500031,16911300
2021-07-12,198.4416199,205.4799957,206.4550018,203.0200043,203.8999939,11259500
2021-07-13,202.3335571,209.5099945,212.8099976,208.1900024,209.2299957,17375900
2021-07-14,204.2554169,211.5,216.3500061,211.0299988,215.5,19484200
2021-07-15,207.4037476,214.7599945,216.6000061,213.1609955,215.1100006,14283600
2021-07-16,204.8348694,212.1000061,215.1999969,211.4600067,214.8500061,11150200
2021-07-19,201.7541351,208.9100037,209.0800018,203.2400055,206.1000061,15865800
2021-07-20,203.3765869,210.5899963,211.5,207.4669952,209.0,9986800
2021-07-21,203.8498077,211.0800018,211.8500061,208.4199982,209.1499939,7650300
2021-07-22,206.7084045,214.0399933,216.3899994,212.6000061,212.6399994,10563100
2021-07-23,199.4556427,206.5299988,206.8899994,203.5599976,206.2899933,25539900
2021-07-26,185.1915588,191.7599945,198.5749969,190.8800049,198.3699951,55736800
2021-07-27,179.6964874,186.0700073,186.8999939,179.6699982,183.5899963,59265700
2021-07-28,189.29599,196.0099945,198.0,189.7599945,190.2299957,34535200
2021-07-29,190.7735901,197.5399933,201.1399994,194.9100037,201.0449982,23363200
2021-07-30,188.5040894,195.1900024,196.0449982,190.4900055,190.5800018,17250600
2021-08-02,193.2362366,200.0899963,202.0700073,196.25,196.2700043,17889200
2021-08-03,190.6190796,197.3800049,197.4400024,192.0,195.0099945,20115900
2021-08-04,193.8350067,200.7100067,203.2749939,196.9100037,197.4900055,22327300
2021-08-05,192.4539795,199.2799988,200.2899933,197.6399994,199.2700043,9881400
2021-08-06,189.6629791,196.3899994,199.3200073,195.6799927,199.25,11967700
2021-08-09,188.562027,195.25,195.5,192.8200073,194.5800018,14657200
2021-08-10,189.0255737,195.7299957,198.4499969,195.072998,197.2700043,9983700
2021-08-11,188.1853943,194.8600006,196.9199982,194.7299957,196.6000061,8985100
2021-08-12,185.0950012,191.6600037,192.9799957,189.6849976,191.1699982,12873400
2021-08-13,182.1591187,188.6199951,189.2599945,186.7100067,188.6100006,15377000
2021-08-16,176.4515686,182.7100067,186.2599945,181.5099945,185.0,21020700
2021-08-17,167.7791595,173.7299957,177.8899994,173.1499939,175.9199982,40558000
2021-08-18,166.4464264,172.3500061,175.3600006,172.1100006,174.1000061,34339800
2021-08-19,155.0506287,160.5500031,167.2640076,159.5099945,166.6999969,66663000
2021-08-20,152.5493317,157.9600067,166.9299927,155.5,164.1199951,75948900
2021-08-23,155.5431519,161.0599976,161.4700012,152.8000031,159.2799988,88699200
2021-08-24,165.8186798,171.6999969,174.1519928,168.1580048,169.0399933,62786400
2021-08-25,163.3077698,169.1000061,169.6100006,166.0800018,168.6999969,26055400
2021-08-26,159.5799713,165.2400055,168.4499969,164.8200073,167.4600067,18816500
2021-08-27,154.0076141,159.4700012,161.7700043,158.5500031,159.9900055,31718100
2021-08-30,156.7310028,162.2899933,163.2899933,158.2299957,160.1699982,23769400
2021-08-31,161.2700348,166.9900055,169.0,166.1399994,167.6999969,24629100
2021-09-01,167.344574,173.2799988,174.7899933,169.3300018,169.5599976,29550200
2021-09-02,166.108429,172.0,178.1799927,171.6699982,178.0099945,29302400
2021-09-03,164.4666443,170.3000031,172.0599976,168.8800049,169.5249939,16423500
2021-09-07,169.1601868,175.1600037,176.8399963,173.3699951,174.1499939,24608500
2021-09-08,164.8626099,170.7100067,174.3699951,169.2599945,174.25,18993000
2021-09-09,161.5887299,167.3200073,169.0399933,165.5800018,167.3000031,17295800
2021-09-10,162.3420105,168.1000061,171.6399994,167.6100006,171.1999969,15064300
2021-09-13,159.7441559,165.4100037,166.8619995,163.0200043,164.4900055,15458600
2021-09-14,154.6643219,160.1499939,163.0690002,159.4799957,162.8600006,20925900
2021-09-15,152.4527588,157.8600006,158.0299988,153.9199982,157.9499969,31796600
2021-09-16,150.9075623,156.2599945,157.6390076,153.6699982,154.9199982,24358900
2021-09-17,154.567749,160.0500031,160.3800049,158.0899963,158.4799957,25489000
2021-09-20,146.3009644,151.4900055,155.1399994,149.0899963,154.3999939,36177500
2021-09-21,145.0358276,150.1799927,152.5800018,149.5709991,151.5800018,19494700
2021-09-22,146.6872559,151.8899994,154.0,151.0200043,151.4700012,19832000
2021-09-23,146.0112457,151.1900024,152.6799927,149.6100006,152.5800018,24707500
2021-09-24,140.1105194,145.0800018,148.0,144.5700073,147.7100067,32067400
2021-09-27,145.0358276,150.1799927,150.9900055,144.4400024,144.9199982,24287400
2021-09-28,147.1701202,152.3899994,153.7299957,148.8600006,152.1600037,26299600
2021-09-29,142.5248871,147.5800018,152.1000061,147.4799957,150.4600067,17361300
2021-09-30,142.9787903,148.0500031,149.5800018,146.8639984,147.0299988,14291500
2021-10-01,139.2606659,144.1999969,148.4499969,143.3399963,147.0899963,20211000
