Open,High,Low,Close,Adj Close,Volume,Date
0.2833799614677138,0.2885706131256229,0.29900358258812565,0.2895782967251139,0.2895783224740404,0.0724859423775187,2019-01-02
0.28393928787772216,0.27729015822242736,0.28624950952561834,0.2655616406122657,0.2655616375535011,0.09077948277281055,2019-01-03
0.2838992966670534,0.3016221325392859,0.30151456260602494,0.30158665509769056,0.30158666473046963,0.11225619899514812,2019-01-04
0.3090291752891018,0.3133766968218939,0.3228377618299436,0.3147761740851034,0.31477619626051984,0.07592444623303672,2019-01-07
0.32680782855922474,0.3269728146024216,0.33499401146963825,0.3293042539706028,0.3293042390188338,0.07105506855298348,2019-01-08
0.34634438235406206,0.34969831730336126,0.3606616171368693,0.34950191779995254,0.34950196493278635,0.09520430454542216,2019-01-09
0.34602475870147353,0.3445262804162406,0.3621761842626231,0.3485963869201356,0.34859641553013426,0.056367226509011326,2019-01-10
0.3540950911270965,0.3498158582443615,0.3671980833179527,0.3471396560214366,0.3471397107281669,0.02635192626852343,2019-01-11
0.34079104873751975,0.3388057591033035,0.3528497133585833,0.3390684607204033,0.33906852064434717,0.05076556285897403,2019-01-14
0.34950056814071295,0.35291120058692144,0.36649662896870516,0.34540729499400236,0.34540730408776005,0.061434904637573534,2019-01-15
0.358010375997155,0.35769139476367434,0.37261857184261493,0.36099842533859827,0.36099846688861364,0.06018872240723784,2019-01-16
0.35521374394711325,0.3700728836386507,0.3742128081575732,0.3654474384566401,0.36544745936182516,0.06888802051437581,2019-01-17
0.38054333371639204,0.3737559898508526,0.3854922092708326,0.3695814714735627,0.3695814972730354,0.0912985633586134,2019-01-18
0.3643627383816048,0.3578873159229488,0.3674651271543947,0.3504074482860532,0.35040745196028694,0.10220897627069438,2019-01-22
0.36536153982291153,0.35686854901203163,0.3704264511243751,0.3499350080568111,0.349934988725869,0.030281644960544044,2019-01-23
0.3526568146544914,0.3600814918520509,0.3714627595915917,0.3650143481997814,0.3650143736012718,0.03547957926606801,2019-01-24
0.38238115553579577,0.3777133382759628,0.3962534565490491,0.37820386718719423,0.378203905131322,0.07082306998904163,2019-01-25
0.3779464747392701,0.3745396153233101,0.387764060158746,0.3770620565447417,0.3770620929238852,0.029927166707817254,2019-01-28
0.3829004907351353,0.37722356476418745,0.39023514460157405,0.3690302710609644,0.3690302799062493,0.08311251347114566,2019-01-29
0.39188970370689635,0.4064728243901142,0.4084894359598519,0.40816567752775534,0.40816572636069487,0.20396886034917727,2019-01-30
0.41789853239154173,0.41387819753724436,0.4292148117609579,0.4147407321128337,0.4147407722012119,0.10171970555623601,2019-01-31
0.4186975611594492,0.4125851884134189,0.4369071511735334,0.4126933905905642,0.4126934109988038,0.03401241516337429,2019-02-01
0.41198564463886966,0.40533657648647453,0.4288561178666963,0.40769317705992436,0.40769320075112553,0.012036707616357327,2019-02-04
0.4208949367154621,0.4225765798082,0.438381822724216,0.427890840889274,0.42789086469760734,0.04716958511787536,2019-02-05
0.43411905781034954,0.4270433118846781,0.44631329126677755,0.4266703303020545,0.4266703603252732,0.0372286410651715,2019-02-06
0.4233320146293741,0.4134080341650617,0.4237783893984546,0.4087168779403536,0.4087168813523295,0.041397486768629393,2019-02-07
0.4020375603098224,0.40572835924856426,0.421442803557743,0.4102917189947921,0.4102917177605297,0.01820022253716999,2019-02-08
0.42209351043064747,0.41622913429471325,0.4361897020059762,0.4106460490682946,0.4106460493887149,0.01125841075799374,2019-02-11
0.4250899147545679,0.4168560588870817,0.44081307257244196,0.4156069126265509,0.41560694453767993,0.019903921488575366,2019-02-12
0.42632841895329443,0.4190502348161838,0.44232763969819566,0.41832350447856925,0.4183235303704847,0.020340700907840188,2019-02-13
0.41725928468684403,0.4090588430295839,0.4328417694352782,0.41430764185597513,0.4143076240655072,0.020731469438725482,2019-02-14
0.42113463907336135,0.41011677066322744,0.4280589999084998,0.40552772577563145,0.40552777031763615,0.0426183954123904,2019-02-15
0.4146224340995327,0.41944201757827354,0.4324033453713432,0.4213944866426792,0.42139451061430694,0.04833929854780564,2019-02-19
0.4306831784551307,0.4254368406605779,0.4487843757096057,0.42348123798220494,0.4234812492905798,0.04492153199409246,2019-02-20
0.4306831784551307,0.4219104952767428,0.4455560079031833,0.42722153071465263,0.4272215157245886,0.01886964856105807,2019-02-21
0.4378745612176774,0.44244182244039937,0.4563969849525079,0.447930984745628,0.44793101997167245,0.06903318162700982,2019-02-22
0.4716739676327296,0.4686936705251739,0.48911915005396167,0.4728532315831657,0.4728532538871831,0.11216806546247747,2019-02-25
0.4658010103635988,0.4711621482236433,0.4836986615292994,0.47399498238074567,0.4739950041271492,0.05409843608342357,2019-02-26
0.4735117890526127,0.4734346448145604,0.48971703445724335,0.47808966503156847,0.4780896645644946,0.07270109188374409,2019-02-27
0.4786655777218771,0.4709662270643688,0.492068554135796,0.4719870510694486,0.4719870819583957,0.04437393761830792,2019-02-28
0.48697561290492,0.4811534800619652,0.49968116337869806,0.4753336633622939,0.4753336392903545,0.05719283033711724,2019-03-01
0.490611264933538,0.48287749222706583,0.5039856742469394,0.4886018822944739,0.48860192536045327,0.05987053443266954,2019-03-04
0.4943667679413454,0.48577697296681027,0.506137899390108,0.47974326626936303,0.47974331707253354,0.03881893289733156,2019-03-05
0.48413905117037825,0.4760206630622112,0.4982463264226177,0.4764754141598738,0.4764753891226399,0.029071753008366855,2019-03-06
0.4702756823707931,0.46117075682886216,0.47317654377963414,0.4495058856449391,0.44950591834734327,0.0710634930818417,2019-03-07
0.4329404793009779,0.43589845537581945,0.45259068013177417,0.4404897496468324,0.4404898017946874,0.05930349883644295,2019-03-08
0.45797044102300255,0.46085729433676864,0.47656437192540324,0.46167170414563896,0.4616717069010378,0.053405032554323634,2019-03-11
0.4747902233353598,0.4626596275555031,0.48425665035750987,0.4625378846593561,0.46253794120497665,0.02032903617557496,2019-03-12
0.469556513371406,0.464050627429014,0.4832602374653644,0.4628134545495026,0.4628135191084745,0.021678256874253538,2019-03-13
0.4628845273343677,0.4573309489529335,0.47827817300463704,0.4614748338065433,0.46147482116243704,0.02429504514575407,2019-03-14
0.4692768809294864,0.4597993667031251,0.48485453476079166,0.4638765054023154,0.46387651440071126,0.03448289269807202,2019-03-15
0.47435074830406143,0.4654415673542471,0.4892387148182372,0.4672624676675442,0.46726244920653476,0.015065649761229413,2019-03-18
0.4731522353160036,0.4672831204603481,0.4895974696929678,0.4684829786484802,0.4684830155463395,0.03055900637218402,2019-03-19
0.4703955333499824,0.4617584607502265,0.47995213948926874,0.4650970163832513,0.465097080740516,0.06725690211928743,2019-03-20
0.4624450519035487,0.4608964546676761,0.4803108943639992,0.4659631968969685,0.4659631911095133,0.027421841433517835,2019-03-21
0.4657211501955577,0.4559987195499228,0.4676205566528553,0.44533244281076023,0.4453324409947976,0.03995430017114754,2019-03-22
0.44398722084470743,0.4498079753083441,0.4626943216050401,0.4552147597163003,0.45521472988392137,0.012885640908993704,2019-03-25
0.46544145622746913,0.45666480447319874,0.4746313285232502,0.45249810762569287,0.4524980816759652,0.015390318142611721,2019-03-26
0.4574510446970148,0.45345192118963845,0.47390591283533756,0.44836407500248643,0.44836410613990646,0.018456198606323714,2019-03-27
0.45653216455039736,0.4483582649126107,0.4701474705085956,0.4511200766717611,0.45112013141404655,0.010522884584602682,2019-03-28
0.469556513371406,0.46430531905878863,0.4822239899786167,0.4697034892356998,0.4697035199186736,0.05396817990646181,2019-03-29
0.48697561290492,0.47590312251302963,0.48975686905184557,0.46356152530119643,0.46356155983871,0.046605789725055774,2019-04-01
0.4724730575272854,0.4680785240062167,0.4899959981818316,0.4669081375940417,0.46690817954582015,0.016191296424824364,2019-04-02
0.4646823575435821,0.4568607256324731,0.4732961085439097,0.45344304832276605,0.45344307051995275,0.13795878850090693,2019-04-03
0.454814194509224,0.4617976810294118,0.47381426277751804,0.46427024568679043,0.4642702858779127,0.07433156223815106,2019-04-04
0.4766679748392636,0.4756680406310289,0.49418094468436236,0.4811212972232949,0.4811213297096035,0.08542472262238734,2019-04-05
0.4833799520869707,0.4847582656123521,0.5021920824161283,0.4856490102861035,0.4856490143477124,0.059636591746683495,2019-04-08
0.49256893773213095,0.48503250782526036,0.5107612699565739,0.4883656619829946,0.48836566255566854,0.03924015934024275,2019-04-09
0.49336796650003856,0.48311257410906655,0.5021522478215261,0.4844284993051676,0.48442851038305906,0.033257447769541176,2019-04-10
0.4872153156623398,0.477862216560131,0.5011558349293807,0.47966450608600697,0.47966450056501414,0.02188627793298352,2019-04-11
0.4974430935599551,0.492477041303298,0.5146671913554823,0.4951375869071686,0.49513759413478636,0.045861839022806494,2019-04-12
0.49884137922141214,0.48612959578981146,0.4964128999972045,0.47214457104244445,0.47214465259828314,0.05893022740395551,2019-04-15
0.4888134347243237,0.47680428892648735,0.4997608325679025,0.48281424843347287,0.4828142973163558,0.04324310662926176,2019-04-16
0.495964825876681,0.4862471363389929,0.50924670283082,0.48978304330302624,0.48978305225892277,0.0394734539855474,2019-04-17
0.49224931407954253,0.4826424107368838,0.507692301110464,0.48738137131353787,0.48738135902064855,0.015290519877675837,2019-04-18
0.48461845628569733,0.4794686877842312,0.5005978461011702,0.48123940737903437,0.48123939894068496,0.020444387416864482,2019-04-22
0.490611264933538,0.48605121517971855,0.5078915956458478,0.488759342422597,0.4887593716577187,0.0381540431582133,2019-04-23
0.49364759934147895,0.4811534800619652,0.5044639329054764,0.4823811581766144,0.48238114877297017,0.02308515319357688,2019-04-24
0.4875749305255971,0.48597289451790343,0.5019729006751128,0.4910823140736019,0.4910823107636248,0.031144187107489854,2019-04-25
0.49812227134867326,0.48836299160628,0.5081705597690012,0.48797192169851955,0.4879719534536186,0.025261273801724174,2019-04-26
0.4962844499287902,0.48546351086653555,0.5091669726611466,0.48738137131353787,0.48738135902064855,0.02033292441966337,2019-04-29
0.49180983904824405,0.4864430578900862,0.5014348596344378,0.4819874777370119,0.4819875020460716,0.06191056649772246,2019-04-30
0.49360766925745836,0.5058185266186912,0.5096452923001528,0.4967124279616071,0.4967124301353057,0.0769515907130586,2019-05-01
0.5042748614592445,0.5038789827629049,0.5127142001657936,0.500964570740553,0.5009645996527485,0.03852666655001934,2019-05-02
0.5141030944095819,0.5157119276556057,0.5335592017116441,0.5199417235889668,0.5199417592268964,0.05831134855321678,2019-05-03
0.48729523695702914,0.4893816989607382,0.5054603457976219,0.4924996949999173,0.4924997004668788,0.11935742878194923,2019-05-06
0.49081103760693723,0.4793903071741383,0.484734969996516,0.4656875667682331,0.4656875512385446,0.11107546887363402,2019-05-07
0.470435463434003,0.46665619586797974,0.4805500234939851,0.458443201614817,0.45844321839247953,0.07185539879451472,2019-05-08
0.44838191083008494,0.45684117544115826,0.45858910527218255,0.4562777503305241,0.4562777875513094,0.1114941031538196,2019-05-09
0.4673591382149139,0.4572133484554742,0.4626943216050401,0.4521831275245739,0.4521831890814347,0.08725219734394046,2019-05-10
0.42584895271132717,0.4246140544653942,0.44149062616492796,0.42072517607434134,0.4207252240164396,0.10892073360797298,2019-05-13
0.4376747885442782,0.4351147699550842,0.45225187304457914,0.4397416788951386,0.43974169868930063,0.08004015260061965,2019-05-14
0.4548941158039135,0.45505839280555743,0.45958947113355375,0.4506082864701355,0.45060835308091535,0.20793940560412622,2019-05-15
0.4593687266844596,0.4472611769480597,0.4652849708121437,0.4426158509587418,0.4426158551619928,0.09757030107322016,2019-05-16
0.43343988002163125,0.4239087496547517,0.4403348139139047,0.4189928748917797,0.41899287934350343,0.11027319451005856,2019-05-17
0.4044746382237344,0.3936603924221405,0.4065763403452344,0.3838733310475829,0.38387333960171616,0.18074373036841762,2019-05-20
0.3993607800380111,0.3976569011781583,0.4165404692666891,0.3948186385673468,0.39481862419075736,0.10681719355614268,2019-05-21
0.3963643757140908,0.386803563257286,0.3988043317434543,0.3767077260775228,0.3767077608880191,0.13160539766044355,2019-05-22
0.36855771642071056,0.3697985814774645,0.384216832654099,0.36556554861237955,0.3655655285929064,0.13847916516807257,2019-05-23
0.37720737126119697,0.3696026603181903,0.38616976286331883,0.3616283859345526,0.3616284387954483,0.1034707114773837,2019-05-24
0.37235314991205914,0.3642739817156207,0.3794738973233577,0.3608803155765751,0.36088033569006167,0.21437185740772063,2019-05-28
0.3610867012162441,0.3537535965298791,0.36946993380730075,0.351706719056629,0.35170671046498897,0.15909463532482715,2019-05-29
0.35621254538842007,0.3497766379651763,0.3676365073818876,0.3461553653519799,0.3461554071931469,0.07660942523327845,2019-05-30
0.34530565082873466,0.3392367025881197,0.35846949641862946,0.3390290505094308,0.339029019235541,0.13840982481516262,2019-05-31
0.3451857994500248,0.34350757306178253,0.362036671710812,0.341588242471915,0.34158822114623183,0.12786749901011785,2019-06-03
0.35301636879062104,0.35694692923030563,0.3691909091022436,0.3582817736417072,0.3582817567131868,0.14188332286747635,2019-06-04
0.36743906400021453,0.360512494893326,0.3638899853418569,0.34843886694713977,0.34843890726539833,0.11460988274999952,2019-06-05
0.35477426891581476,0.3471514589947991,0.3689119449790902,0.347848316562158,0.3478483124247475,0.06635936577554592,2019-06-06
0.3585697020076427,0.35886686294649944,0.3754643449980144,0.3585967537428262,0.35859677365033943,0.07967530569699044,2019-06-07
0.3818617592098079,0.3835122398071738,0.39613389178477354,0.3807236489387059,0.3807236676006774,0.20057053501590616,2019-06-10
0.4035157668664482,0.39800952400115946,0.4141690018006009,0.39174765640323694,0.3917477063220866,0.11590466803144035,2019-06-11
0.38861366654153573,0.3824151518426228,0.4017536752433848,0.3814716594518107,0.38147164636344205,0.0700292201543244,2019-06-12
0.3889332905936448,0.380926281115982,0.40569949221736445,0.3826134700942634,0.3826134581631982,0.07807853345801637,2019-06-13
